patch1-Chart-14-ACS.patch,correct,fixed,Chart,14,ase15-evosuite,0,0,
patch1-Chart-14-ACS.patch,correct,fixed,Chart,14,ase15-evosuite,1,0,
patch1-Chart-14-ACS.patch,correct,fixed,Chart,14,ase15-evosuite,2,0,
patch1-Chart-14-ACS.patch,correct,fixed,Chart,14,ase15-evosuite,3,0,
patch1-Chart-14-ACS.patch,correct,fixed,Chart,14,ase15-evosuite,4,0,
patch1-Chart-14-ACS.patch,correct,fixed,Chart,14,ase15-evosuite,5,0,
patch1-Chart-14-ACS.patch,correct,fixed,Chart,14,ase15-evosuite,6,0,
patch1-Chart-14-ACS.patch,correct,fixed,Chart,14,ase15-evosuite,7,0,
patch1-Chart-14-ACS.patch,correct,fixed,Chart,14,ase15-evosuite,8,0,
patch1-Chart-14-ACS.patch,correct,fixed,Chart,14,ase15-evosuite,9,0,
patch1-Chart-14-ACS.patch,correct,buggy,Chart,14,ase15-evosuite,0,0,
patch1-Chart-14-ACS.patch,correct,buggy,Chart,14,ase15-evosuite,1,0,
patch1-Chart-14-ACS.patch,correct,buggy,Chart,14,ase15-evosuite,2,0,
patch1-Chart-14-ACS.patch,correct,buggy,Chart,14,ase15-evosuite,3,0,
patch1-Chart-14-ACS.patch,correct,buggy,Chart,14,ase15-evosuite,4,0,
patch1-Chart-14-ACS.patch,correct,buggy,Chart,14,ase15-evosuite,5,0,
patch1-Chart-14-ACS.patch,correct,buggy,Chart,14,ase15-evosuite,6,0,
patch1-Chart-14-ACS.patch,correct,buggy,Chart,14,ase15-evosuite,7,0,
patch1-Chart-14-ACS.patch,correct,buggy,Chart,14,ase15-evosuite,8,0,
patch1-Chart-14-ACS.patch,correct,buggy,Chart,14,ase15-evosuite,9,0,
patch1-Chart-19-ACS.patch,correct,fixed,Chart,19,ase15-evosuite,0,0,
patch1-Chart-19-ACS.patch,correct,fixed,Chart,19,ase15-evosuite,1,0,
patch1-Chart-19-ACS.patch,correct,fixed,Chart,19,ase15-evosuite,2,0,
patch1-Chart-19-ACS.patch,correct,fixed,Chart,19,ase15-evosuite,3,0,
patch1-Chart-19-ACS.patch,correct,fixed,Chart,19,ase15-evosuite,4,0,
patch1-Chart-19-ACS.patch,correct,fixed,Chart,19,ase15-evosuite,5,0,
patch1-Chart-19-ACS.patch,correct,fixed,Chart,19,ase15-evosuite,6,0,
patch1-Chart-19-ACS.patch,correct,fixed,Chart,19,ase15-evosuite,7,0,
patch1-Chart-19-ACS.patch,correct,fixed,Chart,19,ase15-evosuite,8,0,
patch1-Chart-19-ACS.patch,correct,fixed,Chart,19,ase15-evosuite,9,0,
patch1-Chart-19-ACS.patch,correct,buggy,Chart,19,ase15-evosuite,0,0,
patch1-Chart-19-ACS.patch,correct,buggy,Chart,19,ase15-evosuite,1,0,
patch1-Chart-19-ACS.patch,correct,buggy,Chart,19,ase15-evosuite,2,0,
patch1-Chart-19-ACS.patch,correct,buggy,Chart,19,ase15-evosuite,3,0,
patch1-Chart-19-ACS.patch,correct,buggy,Chart,19,ase15-evosuite,4,0,
patch1-Chart-19-ACS.patch,correct,buggy,Chart,19,ase15-evosuite,5,0,
patch1-Chart-19-ACS.patch,correct,buggy,Chart,19,ase15-evosuite,6,0,
patch1-Chart-19-ACS.patch,correct,buggy,Chart,19,ase15-evosuite,7,0,
patch1-Chart-19-ACS.patch,correct,buggy,Chart,19,ase15-evosuite,8,0,
patch1-Chart-19-ACS.patch,correct,buggy,Chart,19,ase15-evosuite,9,0,
patch1-Lang-24-ACS.patch,correct,fixed,Lang,24,ase15-evosuite,0,1,
patch1-Lang-24-ACS.patch,correct,fixed,Lang,24,ase15-evosuite,1,1,
patch1-Lang-24-ACS.patch,correct,fixed,Lang,24,ase15-evosuite,2,1,
patch1-Lang-24-ACS.patch,correct,fixed,Lang,24,ase15-evosuite,3,1,
patch1-Lang-24-ACS.patch,correct,fixed,Lang,24,ase15-evosuite,4,1,
patch1-Lang-24-ACS.patch,correct,fixed,Lang,24,ase15-evosuite,5,1,
patch1-Lang-24-ACS.patch,correct,fixed,Lang,24,ase15-evosuite,6,1,
patch1-Lang-24-ACS.patch,correct,fixed,Lang,24,ase15-evosuite,7,1,
patch1-Lang-24-ACS.patch,correct,fixed,Lang,24,ase15-evosuite,8,1,
patch1-Lang-24-ACS.patch,correct,fixed,Lang,24,ase15-evosuite,9,1,
patch1-Lang-24-ACS.patch,correct,buggy,Lang,24,ase15-evosuite,0,1,
patch1-Lang-24-ACS.patch,correct,buggy,Lang,24,ase15-evosuite,1,1,
patch1-Lang-24-ACS.patch,correct,buggy,Lang,24,ase15-evosuite,2,1,
patch1-Lang-24-ACS.patch,correct,buggy,Lang,24,ase15-evosuite,3,1,
patch1-Lang-24-ACS.patch,correct,buggy,Lang,24,ase15-evosuite,4,1,
patch1-Lang-24-ACS.patch,correct,buggy,Lang,24,ase15-evosuite,5,1,
